,tool,mode,iterations,mean,std
0,baseline_float,perf,215443,12.85639476776123,0.0
0,baseline_float,dbg,1097498,14.450339317321777,0.0
0,baseline_double,perf,1232846,14.602051734924316,0.0
0,verificarlo,perf,613590,13.904261589050293,0.00014808896845798484
0,verrou_sr,dbg,16681,10.299253463745117,6.715113350785807e-05
0,cadna,perf,4430621,16.211778066666668,0.08389899924938764
0,cadna,dbg,774263,14.120773333333332,0.007329940911236476
0,cadna,perf,6280291,17.955547366666668,0.11893539932120877
0,verificarlo,perf,253,6.112581570943196,5.947204250930057e-07
0,verrou_sr,perf,3678,8.787465413411459,5.300309499274275e-06
0,baseline_float,perf,4132,8.90385913848877,0.0
0,prism_sr,dbg,3678,8.78747526804606,6.245575810873826e-06
0,prism_sr,dbg,453,6.694212118784587,5.228323683229614e-06
0,sr,perf,642,7.042582352956136,6.565054711679898e-06
0,verrou_cestac,dbg,977009,14.414788564046225,0.0004801055370100019
0,verificarlo,perf,689261,14.020480473836264,0.00018119867782060784
0,verrou_sr,dbg,2782559,15.415666898091635,0.0003842351598426797
0,verrou_sr,dbg,37649,11.113336245218912,9.014562721160828e-05
0,sr,dbg,9326,9.717823028564453,2.9207978880145178e-05
0,verrou_sr,perf,107226,12.159770329793295,0.000233557849371562
0,prism_ud,perf,642,7.04258394241333,7.776978697919888e-06
0,verrou_sr,perf,3125715,15.53201993306478,0.00032425331911036616
0,prism_sr,dbg,1149,7.624297300974528,7.532752743449393e-06
0,baseline_float,dbg,977009,14.335432052612305,0.0
0,sr,dbg,59948,11.578574498494467,4.633151849570482e-05
0,sr,dbg,2477076,15.299237569173178,0.0005291447905334999
0,verificarlo,dbg,4430621,15.881318092346191,0.0006361786881840271
